_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
219989ea7452246d5f74788856d6a0f9,38,technician,married,professional.course,unknown,no,no,cellular,jul,mon,224,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
0a5c1dddd612c937d0ce2b4734737f1b,29,technician,married,professional.course,no,yes,no,cellular,aug,thu,965,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
4dff80656ef4e7a1514528ab5b21a383,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
c097c3877e6e4fe3e54a6ea4124a3a6c,38,admin.,married,high.school,no,yes,yes,cellular,may,thu,574,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
5b89340e3ccac91d763c25761894d907,32,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,554,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
b9d0232f226b1dbaa68625c523d18a76,33,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,8,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
fbc281f1af5f5c18ce0ac70cf64ca492,36,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,143,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
14efb780ab41fbec057f471cb7d1bbf3,34,admin.,married,high.school,no,no,no,cellular,jul,wed,359,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
2d4833114c1550a827ddacf5ba7ed082,34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,162,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
95ae13a7dc7c55ec96ee7337b2508aad,48,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,28,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
335d4ba5076397943010d18130b03843,34,entrepreneur,single,professional.course,no,no,yes,telephone,jun,fri,85,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
0ab1b2ac670a23d61a83b7da867a31a9,57,admin.,divorced,university.degree,no,no,no,telephone,nov,wed,5,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,0
c94ae7c2ea6447f292e9df15e1d31b97,29,technician,single,high.school,unknown,yes,no,cellular,aug,wed,143,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
04dd08300b02e1803ce3e9b69cea9edc,38,admin.,married,university.degree,no,yes,no,telephone,may,tue,802,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
2abc7a61de172eb34b399e5ed5f201c8,24,student,single,high.school,no,no,no,cellular,jul,tue,569,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
0ecdb9da8946777ca403ad7376e595df,43,admin.,single,high.school,no,yes,no,cellular,aug,fri,231,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,1
98d65c31dcac21b396543051aabdfec7,32,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,275,9,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
41ca633fa7563870cbbfc922e5f70ca8,45,technician,divorced,professional.course,unknown,yes,yes,cellular,nov,wed,136,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
426218b7b909f7ae34a9a657ea285933,22,student,single,high.school,no,yes,yes,cellular,may,tue,131,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
5e0034e73d6867557c43daaba9799296,46,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,258,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
02b2eeaabf153e24b63554b7742bbda4,36,technician,married,university.degree,no,yes,no,cellular,may,thu,164,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
c2c0d666ba385e015d6fa53b16007b3f,58,technician,married,professional.course,unknown,yes,no,cellular,apr,mon,483,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
2731ee05aaf8c25d3aed19a60a31125d,59,housemaid,divorced,university.degree,no,no,no,cellular,jul,tue,367,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
f2603308f3e5b84d6d9a58c1162a9cf8,57,blue-collar,married,basic.4y,no,no,yes,cellular,jul,wed,471,2,999,0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,1
47efea71b6d4e7286e75156c1b839ac6,36,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,181,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
57fb142894f4ee019acb1a59325f064b,58,self-employed,divorced,professional.course,no,no,no,telephone,jun,thu,197,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
5d27987b9df31515c4e87cf5509f4ace,31,unemployed,single,professional.course,no,no,no,telephone,may,tue,20,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
dd3811b31ff98cd534ac89f9f1f29111,57,retired,divorced,university.degree,no,yes,no,telephone,nov,tue,21,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,0
ea7759a6e811e6df2c587d52b795a136,58,admin.,married,unknown,unknown,no,no,telephone,jun,thu,292,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
8dc4027fa97a4f9e89d2ab7ac968b3a2,31,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,310,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2,1
58df841a20300e43812d93dc0bea4c9d,50,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,thu,129,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
112ddee458d58b59ce33b32fcc049794,36,services,married,high.school,unknown,yes,yes,cellular,apr,fri,294,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
18f774dcbf72109f0ab803f900cb792e,42,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,85,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
2facfb115d93232b905d5ebb21a43c22,31,technician,single,professional.course,no,yes,no,cellular,aug,thu,70,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
948e50ff216592edac67fa437cc16065,47,retired,married,basic.4y,no,no,no,telephone,jul,tue,484,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1,0
13c0e3429240138312864fa12af4f74b,42,technician,married,university.degree,unknown,no,no,telephone,may,wed,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
d40aaa960e56fd02b257caa309edf2e4,35,entrepreneur,divorced,university.degree,no,no,no,cellular,apr,mon,76,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
58e3bb6c580932d6b7c8626d970ae451,62,technician,married,unknown,no,no,no,cellular,jul,mon,167,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,0
aa20d4949717fc950ff8797740aeeb6e,36,self-employed,married,university.degree,no,yes,no,cellular,mar,fri,101,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,0
e1d1179a590d6739bf916f0cd2cffe9e,46,management,married,high.school,no,yes,yes,cellular,nov,tue,140,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
90592fdb8eae0161c2a0f7d5cbcfb3ae,32,admin.,single,university.degree,unknown,no,no,telephone,jun,fri,44,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
3d0dac7572f4ba85e1b54a55be3196be,29,technician,married,high.school,no,no,no,cellular,jul,mon,363,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
d191ccfaed6635da6dec8ee00fe70c08,46,admin.,married,high.school,no,yes,no,telephone,may,fri,185,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
2b6d35adf67639b8bb008034d479b454,24,student,single,high.school,no,yes,yes,cellular,jun,thu,344,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0
ef5685f8c9aa2b1c48841c8298c19b1c,30,technician,married,university.degree,no,yes,no,telephone,may,tue,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1
bf707d6a9cdc803901e315451389a0b2,33,management,single,university.degree,no,no,no,telephone,may,fri,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
560c1d11a9bc536519b448bbdae8ddac,36,admin.,married,high.school,unknown,no,yes,telephone,jun,thu,59,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9436fb8555ed3fdcda460b1eb76d8a57,57,housemaid,divorced,basic.6y,no,yes,no,telephone,jul,thu,51,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,0
c6e6ab3799c5420c5c71af5d38ea2a04,24,blue-collar,single,basic.9y,no,no,no,cellular,oct,mon,485,1,6,1,success,-1.1,94.601,-49.5,0.977,4963.6,0
fc91658bb81ea407fd37a59d65f0d86e,55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
40e4d7ee660f91f506e6c9d4adf1ee53,35,admin.,married,high.school,no,no,no,cellular,nov,tue,72,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
0900039f6502c5c4418f5b712f0dc94e,48,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
09a29e4e5a0c03d1fc1b5a3b64e22059,33,technician,married,university.degree,no,yes,no,telephone,sep,wed,161,1,999,1,failure,-1.1,94.199,-37.5,0.8759999999999999,4963.6,0
e22ef239be44c482db3667ff5a8ad8a2,34,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,125,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
32e7781bb0a42a1c971403c10cfe3f57,26,admin.,married,high.school,no,yes,yes,cellular,jun,tue,142,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
742f1bf44b63cac5716cd88f4ee8a999,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,156,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
166c053bf917a92eb1f8aa3860601494,30,technician,single,university.degree,no,yes,no,cellular,may,mon,663,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
704a33b8ab31e08784d79f295d383444,38,services,single,basic.9y,no,yes,no,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
5fc679c74401d3af7a04f86465fd2963,27,student,single,university.degree,no,yes,no,telephone,may,mon,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
fd2e8f1fa2942cda1616150319cd1242,31,admin.,married,university.degree,no,no,no,telephone,nov,thu,105,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
053f84ff564ec0b57861f52bd2cd5050,47,self-employed,married,university.degree,no,no,no,cellular,aug,tue,108,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
4241baba0621d6926fb4171acf2ce0ce,56,retired,divorced,university.degree,unknown,no,no,cellular,aug,wed,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
ad7b04721de5ef4652594a6d22f951a1,32,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,796,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
f078248b04443d47d651872396e44581,30,technician,single,professional.course,no,no,no,cellular,aug,fri,153,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
f3beb24d9a1e3047ea3f5ed999146788,36,technician,married,high.school,no,no,no,telephone,jun,mon,940,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
c5147d56369ed4cfc484109ed82aaa3a,32,admin.,married,high.school,no,yes,yes,cellular,aug,tue,711,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
76d29a4aa56878b89c77d8870fc2c662,23,services,married,high.school,no,yes,no,cellular,may,wed,77,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
ff46c1e0ee5915c1850f8117482f03a2,46,services,divorced,high.school,no,no,no,cellular,apr,mon,211,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0
828ab0049cc8482d3233675d4664a5be,38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,64,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
d9922a2fc8c9df6102db5baf44e3c429,26,services,single,university.degree,no,yes,no,cellular,jul,wed,70,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
467eab4bd984d172aae76cccabf14629,25,services,single,high.school,unknown,yes,no,cellular,jul,wed,113,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
c5909026acbe30c7df9c95a5c3c5b3cf,54,technician,married,university.degree,unknown,no,no,telephone,jun,fri,399,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
a302a771ee0e3127b8950f0a67d17e49,47,entrepreneur,married,university.degree,unknown,no,no,telephone,may,mon,449,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
9336e678281df6839ad8eb2e31685d96,33,admin.,married,university.degree,no,yes,yes,cellular,may,wed,44,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
32c42c93a74bd53e3bc51be76bc9870b,54,admin.,married,unknown,no,yes,no,cellular,sep,tue,82,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,1
26cb7a2b2d31188dafbe652bb5d0b3a8,36,management,married,university.degree,no,no,no,cellular,may,fri,268,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
f2aa1b0943899245f6abfa75fcaca91d,31,student,single,university.degree,no,no,no,cellular,jul,thu,84,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
aa0ec322cdea1251a66df3f21c7f4ae1,35,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,196,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
b4a7bfbb55865f1cc08bcd288632d0be,29,admin.,single,university.degree,no,no,no,telephone,may,thu,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
1eb60a13a911c724c0c05a25a5d53db9,34,blue-collar,single,university.degree,unknown,yes,no,cellular,may,mon,321,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
05640f18f5c0807dd96697e31fc5d8ba,38,services,married,high.school,no,yes,no,telephone,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
3d4b5b7fca30be65ec88cc1af82c59f3,45,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,140,3,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,0
324256846f521fe342b55523206166d1,31,technician,single,university.degree,no,no,no,telephone,oct,thu,154,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,1
57d6bd6b4e10e48393e031a603874920,42,admin.,married,university.degree,no,no,no,telephone,jun,mon,124,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
a61055de3dce92371a42a1e029cac809,39,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,222,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
db1c811c77501c7946723882baa8a6da,46,management,married,university.degree,no,yes,yes,cellular,may,thu,84,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
6b50405775e7b07197874109606d1b74,36,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
7c4faf262b83ef0c486e796a4df05b43,55,admin.,married,basic.4y,no,no,no,telephone,jun,thu,137,4,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
749059fbbeb4c8180ee9d1bc1c97019d,33,technician,married,university.degree,no,yes,no,cellular,aug,wed,86,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
682743bb8cfe797161718c383586ab3a,33,admin.,married,university.degree,unknown,no,no,cellular,aug,fri,204,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
440ff84074b50071fc5045a0e5b2e839,48,blue-collar,married,basic.6y,unknown,no,no,cellular,apr,fri,576,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
a6f96b560f9d3797dfe0afcccf6b9f23,37,admin.,divorced,high.school,unknown,yes,yes,telephone,may,wed,354,5,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
14833d001f5d9d9d1c52a16365c17b93,38,technician,single,university.degree,no,no,no,telephone,may,wed,451,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
24c75c77b66b7f8124874e319ae635d4,57,retired,married,basic.9y,no,no,no,cellular,aug,tue,22,27,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
ed9e5a34c3a991edc3d8e4c7c86aa246,49,management,married,university.degree,no,no,no,cellular,apr,thu,289,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
40070e08969cb9d722a77f70308d15d8,33,technician,married,university.degree,no,no,no,cellular,may,wed,1489,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
b58997ae95f2665470f264bdf562ab03,28,management,married,university.degree,no,no,no,telephone,jun,wed,771,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1
2094962f2d486780971dbaf3d67009d2,40,self-employed,married,basic.9y,no,no,no,cellular,nov,tue,55,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
2e102f2eb59b44af27dcfc463f33de26,36,blue-collar,married,high.school,no,yes,no,cellular,nov,wed,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
e44fa8d3fc155004b1b0074a04fe7f94,29,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,48,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
7bfa9d9bf926e060c7a226b8350176fe,33,admin.,married,university.degree,no,no,no,cellular,oct,fri,18,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.76,5195.8,0
7cec72609ebfbada21acc4a072d41845,35,services,single,high.school,no,no,no,cellular,jul,tue,89,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
e75a176b88fd31c3c8cfff50f57f615e,33,admin.,married,university.degree,no,yes,no,cellular,aug,wed,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
b9fe4de47f0e3ce248e32f8a7aa4362c,55,unemployed,married,high.school,no,no,no,telephone,jun,fri,154,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
fcd3f4cb9e1d75e99ac41d62a258bc08,35,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,45,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
60ab134c8adb16e9312ab07ae7efd34a,51,admin.,married,high.school,no,yes,no,cellular,aug,wed,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
dd0a28334acc4275ece561cfc22ced91,34,technician,married,professional.course,no,yes,no,cellular,nov,tue,336,4,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1
7ec74725a0c3058d0bcc46ef03cfe386,35,technician,divorced,professional.course,no,yes,no,cellular,may,fri,394,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0
b2af75273938c02bec1f7dd658e5a8dd,35,blue-collar,married,high.school,no,yes,no,telephone,jul,tue,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8759999999999999,4991.6,0
6d47959ed457151a5d8c7722a13b3098,31,management,married,university.degree,no,no,no,cellular,jun,tue,217,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
1e8b170da960e54a4179a191d71610a9,40,self-employed,married,university.degree,no,no,no,cellular,apr,fri,625,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
51bfe62941de08af00a23cf698d5e27b,43,self-employed,married,high.school,no,yes,no,telephone,oct,wed,181,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.936,5195.8,1
35c1bae8ed6f7f90c57441dc0b904f32,56,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,197,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
9c4be0cb1d1d86b89831b8b85ced4b84,38,technician,single,professional.course,no,yes,no,cellular,may,mon,202,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
b711f0bd9d8362b26556d27e3b72db12,44,technician,single,basic.6y,unknown,no,no,telephone,jun,fri,8,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
5e74ed24e97e8b403a1c7c16524c27bf,47,admin.,married,basic.9y,no,yes,no,telephone,nov,fri,64,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
07ba80bb1a0026ee4de666a614a637b3,51,unemployed,married,basic.4y,no,no,yes,telephone,jun,wed,85,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
6bd410d1f4f8a8f5393bf0957a7d123d,38,technician,divorced,professional.course,no,yes,yes,cellular,may,tue,351,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
2c8f441a0d54eecae463c113d9d056fb,35,admin.,married,high.school,no,no,no,telephone,may,tue,297,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
aaa9779330d098f7a6169bdf608132fd,46,entrepreneur,married,basic.4y,unknown,yes,no,cellular,apr,mon,630,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
02ae4e48c026ba030f8d2da032a57808,52,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,212,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
8962d6636d21df95cd02b793c95aaa4e,32,technician,married,professional.course,no,no,no,cellular,jul,mon,203,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
ac9650c709161939dab8da548a8a6c79,27,admin.,married,high.school,no,yes,no,telephone,jul,wed,103,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
e182b96fb3397bd52e34c6a8ef207bce,33,management,married,university.degree,no,no,yes,telephone,may,fri,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
aff03a0db20ec66bead77ff6d5764652,28,services,married,high.school,no,no,no,cellular,jul,tue,214,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
ae77077307e76915c95ce3e88dd3bca3,54,admin.,married,high.school,no,yes,no,cellular,may,thu,594,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
04b058426b1274024ff60ce378cb86b3,39,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,thu,223,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
106b231634faea9bab61423bdb906edb,33,services,married,high.school,no,yes,yes,telephone,jun,mon,54,1,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,0
22b6fa41d575beeaecbc330b54ae4b77,48,self-employed,divorced,university.degree,no,no,no,cellular,aug,fri,166,1,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0
f7ea946dac7abac4c8a23e81aefdbb9b,40,unemployed,married,professional.course,no,yes,no,cellular,may,thu,609,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
f8030c7b64164560f8d3cb5b2253193d,29,unemployed,divorced,high.school,no,no,no,cellular,oct,mon,92,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0
7c6214d1068bf6d620ac19e4726971db,55,admin.,married,university.degree,no,unknown,unknown,cellular,nov,thu,187,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
7a6d616e0020eaa4afb2e1fb5f3070ea,33,blue-collar,married,professional.course,unknown,no,no,cellular,may,thu,153,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
d05d0550fa798476196dce5cbaf57261,30,services,single,high.school,no,yes,yes,cellular,jul,wed,87,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
f0a13b4f2e989b41557e3f430f1c3295,31,admin.,single,basic.9y,no,no,no,telephone,jun,thu,105,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
1f27365d9bcc54ff9390a08e3c095740,35,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,76,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
ddd897e7a4a64011fe21cb818ad633af,38,self-employed,married,high.school,no,yes,no,telephone,jul,tue,121,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
c09a4acccfddda48bf22e22488820bea,45,services,married,professional.course,no,no,no,telephone,aug,thu,64,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
ebeb17ae6c41eb746ec3de06625df093,29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,98,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
4176431619fd178d52b65cf9c42e405f,22,services,single,high.school,no,yes,no,cellular,jun,mon,147,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
b6e6a02afd958a282ecb0bd12c5413b3,39,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,fri,155,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
6216faf514334cdf07941a0ca4ce8e7e,26,admin.,married,high.school,no,no,no,cellular,jul,tue,260,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
520d49cea5cd4c8b2bce4f4f92f67eb5,35,services,married,high.school,no,no,no,telephone,may,tue,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
78b7579064aaf9c7ce69c2c552473412,34,admin.,single,university.degree,no,no,no,cellular,mar,tue,325,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.614,5099.1,1
1bc5cc2b826ecbe87649ccf1eb61ffd4,26,student,single,university.degree,no,no,yes,cellular,may,mon,115,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
94a0cb4a82424d059ae7eb70e0a2f020,49,admin.,married,unknown,no,yes,yes,cellular,apr,wed,61,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
a446b166ac3ecb88d0f6fe733852cbb4,23,technician,single,university.degree,no,yes,no,cellular,aug,mon,116,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,0
8a5d2c4112e9407d40dd08df2160cb51,35,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
00e601f1b3a7266171f43fa31f5d377c,40,technician,single,basic.9y,unknown,yes,yes,cellular,nov,mon,99,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0
db0a3e134d15af679b7f953f22a562ae,27,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
